TIC,waiting_time_type,t_prev_btjd,t_curr_btjd,exposure_days,z_global
93242288,initial,1468.2713678642176,1472.623190374048,4.351822509830299,0.651113270524611
93242288,interevent,1472.623190374048,1472.6898566466605,0.066666272612565,0.00997450946043872
93242288,interevent,1472.6898566466605,1472.7134676162216,0.0236109695611048,0.0035326384696207375
93242288,interevent,1472.7134676162216,1478.728684010464,4.931883060753989,0.7379010753032024
93242288,interevent,1478.728684010464,1484.682769802873,5.95408579240916,0.8908415415661849
93242288,interevent,1484.682769802873,1487.6507599367417,2.967990133868625,0.4440663098236827
93242288,interevent,2174.551680359726,2181.844919476966,7.293239117239864,1.0912036884815994
93242288,interevent,2181.844919476966,2189.582540125672,6.730676203744224,1.0070338544282609
93242288,interevent,2189.582540125672,2199.208977680702,9.626437555029952,1.4402934002473622
93242288,interevent,2199.208977680702,2202.3200838950133,1.6111062138456873,0.24105133738565437
93242288,interevent,2202.3200838950133,2204.471468621741,2.1513847267278834,0.32188701226032146
93242288,interevent,2204.471468621741,2209.874194390535,5.402725768793971,0.8083478673867636
93242288,interevent,2209.874194390535,2219.424019926144,7.980381090646915,1.1940128578834204
93242288,interevent,2219.424019926144,2226.019663449521,6.595643523377021,0.9868304637929607
93280091,initial,1468.2713678642176,1483.9133514295686,14.558650231862655,2.178243792222498
93327607,initial,2201.729388698004,2207.116288870161,5.386900172156857,0.8059800649405199
93327607,interevent,2207.116288870161,2212.752313740695,5.636024870534129,0.8432537351700552
93443364,initial,1468.2713678642176,1474.1037974611747,5.832429596957127,0.872639520890612
93456758,initial,1624.958798439242,1635.4623601532462,10.503561714004263,1.5715274242719732
93456758,interevent,1635.4623601532462,1644.110833302332,7.585973149551364,1.1350021229861424
93779101,initial,1624.958798439242,1630.2845404308327,5.325741991590803,0.7968296680946589
93985722,initial,1624.958798439242,1629.2498950273248,4.291096588082837,0.6420275476061563
93985722,interevent,1629.2498950273248,1629.2540617052578,0.0041666779329716,0.0006234122117874834
93985722,interevent,1629.2540617052578,1629.261006168635,0.0069444633772945,0.001039020376271028
93985722,interevent,1629.261006168635,1645.0330725378262,14.70956636965684,2.2008236423501506
93985722,interevent,1645.0330725378262,1650.3815499827087,5.348477444882519,0.8002313131103252
93985722,interevent,3070.6489473331944,3073.899041626512,3.2500942933174883,0.4862743184160434
93985722,interevent,3073.899041626512,3075.708811464929,1.8097698384171963,0.2707750961181935
93985722,interevent,3075.708811464929,3076.8143945931865,0.8949349799372612,0.1338988528088086
93985722,interevent,3076.8143945931865,3080.1936393966066,3.379244803420079,0.5055976274050625
93985722,interevent,3080.1936393966066,3086.517345752633,6.113058208171424,0.9146267601306715
93985722,interevent,3086.517345752633,3088.159020606716,1.6393600392507324,0.24527863310434572
93985722,interevent,3088.159020606716,3088.61457789771,0.4555572909944203,0.06815981051172873
93985722,interevent,3088.61457789771,3091.832639730704,3.0074136851389994,0.44996480346522355
93985722,interevent,3091.832639730704,3092.1576398275515,0.3250000968473614,0.04862603552904382
94178492,initial,1569.4379882598296,1577.9954512953543,8.557463035524734,1.2803550080150792
94178492,interevent,3058.2864949761024,3059.451758049517,1.1652630734147351,0.17434494376523055
94178492,interevent,3059.451758049517,3063.3419765702206,3.6795703723823854,0.5505318964354503
94178492,interevent,3063.3419765702206,3064.5127890322024,1.170812461981768,0.17517523510434896
94178492,interevent,3064.5127890322024,3064.798894833257,0.2861058010544184,0.04280672831205848
94178492,interevent,3064.798894833257,3066.20303426434,1.404139431083422,0.21008527236119864
94338761,initial,2474.166761370376,2488.940152934646,13.717836008766426,2.05244240729305
94491270,initial,1624.958798439242,1645.363575481153,19.342277042376736,2.893962985853971
94608039,initial,2474.166761370376,2482.7951603635856,8.62839899320943,1.290968341463662
94834179,initial,1624.958798439242,1629.872140750901,4.913342311659108,0.7351270357476197
94972416,initial,2361.770974363666,2363.4079560238,1.6369816601340972,0.2449227835259951
94972416,interevent,2363.4079560238,2366.166305555736,2.758349531935892,0.41270019191541985
94972416,interevent,2366.166305555736,2366.181583405255,0.0152778495189522,0.0022858493296537804
94972416,interevent,2366.181583405255,2366.1871389866874,0.0055555814324179,0.0008312179065107321
94972416,interevent,2366.1871389866874,2372.645480505245,6.458341518557518,0.966287540177471
94972416,interevent,2372.645480505245,2376.335735170336,2.683310221060765,0.40147292080970504
94972416,interevent,2376.335735170336,2377.21766498402,0.8819298136836551,0.13195303900000233
94972416,interevent,2377.21766498402,2381.8259141682443,4.608249184224405,0.6894794516446693
94972416,interevent,2381.8259141682443,2383.261995130495,1.4360809622507986,0.2148643171813803
94972416,interevent,2383.261995130495,2384.821682201782,1.559687071287044,0.2333580810537837
94972416,interevent,2384.821682201782,2385.4175014509137,0.5958192491316368,0.08914559798045303
94972416,interevent,2385.4175014509137,2385.6355517630245,0.2180503121107904,0.032624366351491046
94972416,interevent,2385.6355517630245,2387.84938485512,2.2138330920956832,0.33123044465484014
95282711,initial,1624.958798439242,1629.0554835412545,4.096685102012543,0.6129399875696798
95282711,interevent,1629.0554835412545,1636.8596552723975,7.804171731143015,1.1676486731988511
95282711,interevent,1636.8596552723975,1637.1290984674374,0.2694431950399121,0.04031369375629225
95282711,interevent,1637.1290984674374,1648.2552898394365,10.063691372464746,1.505714672019414
95282711,interevent,1648.2552898394365,1649.267765194429,1.0124753549926029,0.15148507050222212
95328477,initial,1468.2713678642176,1469.1222704495665,0.8509025853488765,0.12731079082220167
95328477,interevent,1469.1222704495665,1471.4514529770256,2.3291825274591247,0.3484888571803975
95328477,interevent,1471.4514529770256,1471.466730822058,0.0152778450324149,0.0022858486583846815
95328477,interevent,1471.466730822058,1472.9167349533332,1.4500041312751364,0.21694748121185842
95328477,interevent,1472.9167349533332,1474.1459015962675,1.2291666429343877,0.18390610166037652
95328477,interevent,1474.1459015962675,1475.0403438667245,0.8944422704569206,0.13382513434247906
95328477,interevent,1475.0403438667245,1478.3958835636302,2.2722063634173537,0.3399641674837511
95328477,interevent,1478.3958835636302,1479.6417159059004,1.2458323422702051,0.1863995990343186
95328477,interevent,1479.6417159059004,1483.627799199877,3.9860832939766624,0.5963919080481679
95328477,interevent,1483.627799199877,1484.1305710671293,0.5027718672522496,0.07522398583005246
95328477,interevent,1484.1305710671293,1485.1777793197257,1.0472082525964197,0.15668175545491325
95328477,interevent,1485.1777793197257,1486.4027601092096,1.2249807894838796,0.18327982043591468
95328477,interevent,1486.4027601092096,1487.7235691386857,1.320809029476095,0.19761750047893228
95328477,interevent,1487.7235691386857,1488.0027301664743,0.279161027788632,0.04176766157072798
95328477,interevent,1488.0027301664743,1488.2749467134995,0.2722165470252093,0.04072863859317007
95328477,interevent,1488.2749467134995,1489.2499248674233,0.9749781539237574,0.14587479453892074
95328477,interevent,2203.0997396186795,2209.353905068979,6.254165450299752,0.9357390177444285
95328477,interevent,2209.353905068979,2209.66501401224,0.3111089432609333,0.04654766160120374
95328477,interevent,2209.66501401224,2210.605284032601,0.9402700203609128,0.14068181474554445
95328477,interevent,2210.605284032601,2212.2010999028266,1.5958158702255787,0.23876361870699847
95328477,interevent,2212.2010999028266,2212.7094264740144,0.5083265711878084,0.07605507244677634
95328477,interevent,2212.7094264740144,2212.851091147704,0.1416646736897746,0.021195659702478963
95328477,interevent,2212.851091147704,2213.396916355915,0.545825208210772,0.08166556325541667
95328477,interevent,2213.396916355915,2213.4274714358853,0.0305550799703269,0.004571606035328951
95328477,interevent,2213.4274714358853,2216.6218793146827,1.6249634338355463,0.24312463421878464
95328477,interevent,2216.6218793146827,2217.4704801458583,0.848600831175645,0.1269664057549589
95328477,interevent,2217.4704801458583,2219.117677489184,1.6471973433258429,0.24645123899002097
95328477,interevent,2219.117677489184,2223.4856398939182,4.367962404734044,0.6535280978143182
95328477,interevent,2223.4856398939182,2224.3939491137817,0.9083092198634404,0.1358998868765916
95570747,initial,2910.259157210123,2921.451817605516,10.977382617408692,1.6424198095569176
95570747,interevent,2921.451817605516,2928.4780407803823,6.815575026545503,1.0197362911781425
96246348,initial,2201.729388698004,2219.438753603951,16.139920460985195,2.4148311135439564
96581445,initial,2962.79385630088,2965.344049852345,2.550193551464872,0.3815562008823324
96652559,initial,2962.79385630088,2968.582746252865,5.7888899519848565,0.86612518337539
96652559,interevent,2968.582746252865,2968.618856999151,0.0361107462858854,0.005402836641930085
96652559,interevent,2968.618856999151,2987.1434977790173,17.892696334904485,2.6770788566874897
96740970,initial,2201.729388698004,2205.874631227425,4.145242529421012,0.6202050782981668
96740970,interevent,2205.874631227425,2244.4274790314685,34.719514469623846,5.19468258787624
96742895,initial,2962.79385630088,2974.682648480431,11.678144031230204,1.7472666995622197
96742895,interevent,2974.682648480431,2978.4353683446075,3.5420717158558546,0.5299595500813659
96742895,interevent,2978.4353683446075,2985.899092411612,7.253075918683862,1.0851945299032209
96743408,initial,2962.79385630088,2978.1687353697225,14.953582772201116,2.237333016885384
96743408,interevent,2978.1687353697225,2979.152052196427,0.9833168267045947,0.14712241447146648
96744970,initial,2962.79385630088,2986.1630807409333,22.737279995091285,3.40191832433327
96859149,initial,2962.79385630088,2966.6050506772867,3.8111943764065472,0.5702252859397613
97290592,initial,2500.1875831289217,2509.153545499966,8.965962371044498,1.341474076579246
98305034,initial,1624.958798439242,1633.1041241686214,8.145325729379465,1.2186916316472978
98305034,interevent,1633.1041241686214,1635.3680156086325,2.263891440011093,0.33872010089762944
98305034,interevent,1635.3680156086325,1643.6818137822877,7.251298174120848,1.084928546381612
98305034,interevent,1643.6818137822877,1645.699832714923,2.018018932635414,0.30193301869291245
98305034,interevent,1645.699832714923,1646.2081561803027,0.5083234653795898,0.07605460776032778
98305034,interevent,3073.4156700823173,3086.077092866745,12.240126488252372,1.8313496865734316
98305034,interevent,3086.077092866745,3087.9659994232347,1.8865917416578668,0.2822690760665873
98900472,initial,1624.958798439242,1634.4109282233735,9.452129784131555,1.414213728447527
98900472,interevent,1634.4109282233735,1635.013699850002,0.6027716266285097,0.09018580245563214
98900472,interevent,1635.013699850002,1645.9620646366334,9.885864787097034,1.4791085203844498
98900472,interevent,1645.9620646366334,1648.4661547382825,2.504090101649126,0.3746582706647767
98900472,interevent,3073.711606088426,3077.2713959840444,3.3491417472982903,0.5010936525117923
98900472,interevent,3077.2713959840444,3081.683965111583,4.412569127538518,0.6602020899422137
99210610,initial,1624.958798439242,1645.7426182752574,19.721319836481143,2.9506748101024587
99210610,interevent,1645.7426182752574,1647.9689438549722,2.2263255797147394,0.3330995522418932
99210610,interevent,2344.143811791153,2347.560551844564,2.451462275892027,0.36678417293402144
99210610,interevent,2347.560551844564,2356.606468722023,9.045916877458694,1.3534367519978625
99324893,initial,1624.958798439242,1632.3553437191615,7.396545279919565,1.1066602042967058
99324893,interevent,1632.3553437191615,1651.3327193719324,17.91487565323655,2.6803972936100835
99324893,interevent,3081.511669018106,3085.1269855695778,3.404668403616597,0.5094014689990319
99324893,interevent,3085.1269855695778,3085.136707826403,0.0097222568251709,0.0014546297382344523
100100909,initial,1354.1047474853694,1358.2060497789878,4.101302293618346,0.6136308049732624
100100909,interevent,1358.2060497789878,1368.9340268614376,9.2696553234382,1.3869121685560373
100100909,interevent,1368.9340268614376,1373.6021333626074,4.668106501169859,0.6984352151927333
100100909,interevent,1373.6021333626074,1377.4160439837658,3.8139106211583567,0.5706316864765252
100100909,interevent,1377.4160439837658,1391.5062747052673,13.652730721501484,2.0427014501598575
100100909,interevent,1391.5062747052673,1393.02570042299,1.5194257177226973,0.2273342366677102
100100909,interevent,1393.02570042299,1397.7714657451031,4.474931988624576,0.669532729312108
100100909,interevent,2105.610146138831,2125.58505697455,18.52352194719242,2.7714620551335827
100481123,initial,1437.97971276287,1438.6875009752105,0.7077882123405743,0.10589822924414492
100481123,interevent,1438.6875009752105,1439.336133303349,0.6486323281385467,0.0970474130294323
100481123,interevent,1439.336133303349,1449.7613786616614,10.425245358312395,1.5598098465502455
100481123,interevent,1449.7613786616614,1449.7919346459105,0.0305559842490765,0.004571741332182807
100481123,interevent,1449.7919346459105,1460.6268089686853,9.459874322309132,1.4153724548363247
100481123,interevent,1460.6268089686853,1460.6726425724585,0.0458336037731896,0.006857556250347711
100481123,interevent,1460.6726425724585,1463.3573731693673,2.684730596908821,0.40168543535084567
100481123,interevent,1463.3573731693673,1468.6976708894824,1.3402977187181475,0.20053336944233022
100481123,interevent,1468.6976708894824,1470.122670545611,1.424999656128648,0.2132063484901987
