TIC,Sector,Orbit,Start_BTJD,End_BTJD
167344029,62,131,2988.435048438143,2994.881807698868
167344029,62,131,2995.092455847189,3000.9234627927653
167344029,62,132,3001.134110941086,3007.53457390517
167344029,62,132,3007.7452220534906,3014.152629461605
167344029,63,133,3014.3632776099257,3021.187351684552
167344029,63,133,3021.3979998328723,3027.3910438148305
167344029,63,134,3027.601691963151,3034.0901178894565
167344029,63,134,3034.300766037777,3040.8979882597923
167344029,64,135,3041.108636408113,3048.1132544633
167344029,64,135,3048.3239026116207,3054.752143351827
167344029,64,135,3054.754458166659,3055.078532240819
167344029,64,136,3055.289180388674,3062.21742112888
167344029,64,136,3062.428069277201,3068.029921127949
167344029,65,137,3068.7336248317733,3075.9674095525406
167344029,65,137,3076.178057700861,3083.47435399564
167344029,65,138,3083.685002143495,3087.4674095502123
167344029,65,138,3087.4697243650444,3090.252131771762
167344029,65,138,3090.462779919617,3096.58777991822
167344029,66,139,3097.6687868623994,3104.88869426772
167344029,66,139,3105.0993424160406,3111.9743424137123
167344029,66,140,3112.184990562033,3119.076194263529
167344029,66,140,3119.2451757448725,3124.2405345398
167344029,66,140,3124.272941946984,3126.4257197240368
167344029,67,141,3126.6363678723574,3133.1132197217084
167344029,67,141,3133.323867870029,3140.2497937935404
167344029,67,142,3140.460441941861,3147.703497495037
167344029,67,142,3147.91413406888,3154.395615548361
167439141,5,17,1437.97971276287,1450.1880460991524
167439141,5,18,1451.563046099618,1464.2713678628206
167670025,11,29,1596.7713100183755,1609.6879766830243
167670025,11,30,1610.7921433495358,1623.875465106219
167670025,38,83,2333.854319276754,2346.3334859414026
167670025,38,84,2347.2987637189217,2360.5487521416508
167796747,61,129,2962.7938563008797,2969.3332081544213
167796747,61,129,2969.543856302742,2975.1966225081123
167796747,61,130,2975.407270656433,2982.1896780659445
167796747,61,130,2982.400326214265,2988.2244002898224
167796747,62,131,2988.435048438143,2994.881807698868
167796747,62,131,2995.092455847189,3000.9234627927653
167796747,62,132,3001.134110941086,3007.53457390517
167796747,62,132,3007.7452220534906,3014.152629461605
167796747,63,133,3014.3632776099257,3021.187351684552
167796747,63,133,3021.3979998328723,3027.3910438148305
167796747,63,134,3027.601691963151,3034.0901178894565
167796747,63,134,3034.300766037777,3040.8979882597923
167796747,64,135,3041.108636408113,3048.1132544633
167796747,64,135,3048.3239026116207,3054.752143351827
167796747,64,135,3054.754458166659,3055.078532240819
167796747,64,136,3055.289180388674,3062.21742112888
167796747,64,136,3062.428069277201,3068.029921127949
167796747,65,137,3068.7336248317733,3075.9674095525406
167796747,65,137,3076.178057700861,3083.47435399564
167796747,65,138,3083.685002143495,3087.4674095502123
167796747,65,138,3087.4697243650444,3090.252131771762
167796747,65,138,3090.462779919617,3096.58777991822
167796747,66,139,3097.6687868623994,3104.88869426772
167796747,66,139,3105.0993424160406,3111.9743424137123
167796747,66,140,3112.184990562033,3119.076194263529
167796747,66,140,3119.2451757448725,3124.2405345398
167796747,66,140,3124.272941946984,3126.4257197240368
167796747,67,141,3126.6363678723574,3133.1132197217084
167796747,67,141,3133.323867870029,3140.2497937935404
167796747,67,142,3140.460441941861,3147.703497495037
167796747,67,142,3147.91413406888,3154.395615548361
167815117,6,19,1468.2713678642176,1477.0213678670116
167815117,6,20,1478.1047012005,1490.0421896306798
167815117,7,21,1491.625522964634,1503.0213563013822
167815117,7,22,1504.7088563023135,1516.0838447315618
167815117,10,27,1569.4379882598296,1581.771321593318
167815117,10,28,1582.771321593318,1595.667143351864
167815117,11,29,1596.7713100183755,1609.6879766830243
167815117,11,30,1610.7921433495358,1623.875465106219
167815117,31,69,2144.514134055469,2157.451622482855
167815117,31,70,2158.861344705336,2169.944678040687
167815117,33,73,2201.729388698004,2213.86132157268
167815117,33,74,2215.430766017642,2227.5696549103595
167815117,34,75,2228.750210466329,2240.902976674028
167815117,34,76,2241.9863100075163,2254.062698900234
167815117,63,133,3014.3632776099257,3021.187351684552
167815117,63,133,3021.3979998328723,3027.3910438148305
167815117,63,134,3027.601691963151,3034.0901178894565
167815117,63,134,3034.300766037777,3040.8979882597923
167815117,66,139,3097.6687868623994,3104.88869426772
167815117,66,139,3105.0993424160406,3111.9743424137123
167815117,66,140,3112.184990562033,3119.076194263529
167815117,66,140,3119.2451757448725,3124.2405345398
167815117,66,140,3124.272941946984,3126.4257197240368
167891320,27,61,2036.2780692591327,2048.125279903412
167891320,27,62,2049.1530576804653,2060.6391687882133
167891320,28,63,2061.847502121236,2073.958601654973
167891320,28,64,2075.1530460990034,2087.0974905407056
167891320,29,65,2088.2363794292323,2101.375256741885
167891320,29,66,2102.326645630412,2114.430812295992
167891320,30,67,2115.882201184518,2129.139134054538
167891320,30,68,2130.208578499034,2143.222467388492
167891320,31,69,2144.514134055469,2157.451622482855
167891320,31,70,2158.861344705336,2169.944678040687
167891320,32,71,2174.222455819603,2185.9377220263705
167891320,32,72,2186.9446664713323,2200.2293886975385
167891320,33,73,2201.729388698004,2213.86132157268
167891320,33,74,2215.430766017642,2227.5696549103595
167891320,34,75,2228.750210466329,2240.902976674028
167891320,34,76,2241.9863100075163,2254.062698900234
167891320,36,79,2280.902965109796,2292.8543424261734
167891320,36,80,2293.7918424261734,2305.9862868711352
167891320,37,81,2307.2362868711352,2319.0279419636354
167891320,37,82,2320.222386407666,2332.576553073246
167891320,38,83,2333.854319276754,2346.3334859414026
167891320,38,84,2347.2987637189217,2360.5487521416508
167891320,39,85,2361.770974363666,2374.8543076934293
167891320,39,86,2375.86125213746,2389.715407225769
167891320,61,129,2962.7938563008797,2969.3332081544213
167891320,61,129,2969.543856302742,2975.1966225081123
167891320,61,130,2975.407270656433,2982.1896780659445
167891320,61,130,2982.400326214265,2988.2244002898224
167891320,62,131,2988.435048438143,2994.881807698868
167891320,62,131,2995.092455847189,3000.9234627927653
167891320,62,132,3001.134110941086,3007.53457390517
167891320,62,132,3007.7452220534906,3014.152629461605
167891320,63,133,3014.3632776099257,3021.187351684552
167891320,63,133,3021.3979998328723,3027.3910438148305
167891320,63,134,3027.601691963151,3034.0901178894565
167891320,63,134,3034.300766037777,3040.8979882597923
167891320,64,135,3041.108636408113,3048.1132544633
167891320,64,135,3048.3239026116207,3054.752143351827
167891320,64,135,3054.754458166659,3055.078532240819
167891320,64,136,3055.289180388674,3062.21742112888
167891320,64,136,3062.428069277201,3068.029921127949
167891320,65,137,3068.7336248317733,3075.9674095525406
167891320,65,137,3076.178057700861,3083.47435399564
167891320,65,138,3083.685002143495,3087.4674095502123
167891320,65,138,3087.4697243650444,3090.252131771762
167891320,65,138,3090.462779919617,3096.58777991822
167891320,66,139,3097.6687868623994,3104.88869426772
167891320,66,139,3105.0993424160406,3111.9743424137123
167891320,66,140,3112.184990562033,3119.076194263529
167891320,66,140,3119.2451757448725,3124.2405345398
167891320,66,140,3124.272941946984,3126.4257197240368
167891320,67,141,3126.6363678723574,3133.1132197217084
167891320,67,141,3133.323867870029,3140.2497937935404
167891320,67,142,3140.460441941861,3147.703497495037
167891320,67,142,3147.91413406888,3154.395615548361
167892392,61,129,2962.7938563008797,2969.3332081544213
167892392,61,129,2969.543856302742,2975.1966225081123
167892392,61,130,2975.407270656433,2982.1896780659445
167892392,61,130,2982.400326214265,2988.2244002898224
167892392,62,131,2988.435048438143,2994.881807698868
167892392,62,131,2995.092455847189,3000.9234627927653
167892392,62,132,3001.134110941086,3007.53457390517
167892392,62,132,3007.7452220534906,3014.152629461605
167892392,63,133,3014.3632776099257,3021.187351684552
167892392,63,133,3021.3979998328723,3027.3910438148305
167892392,63,134,3027.601691963151,3034.0901178894565
167892392,63,134,3034.300766037777,3040.8979882597923
167892392,65,137,3068.7336248317733,3075.9674095525406
167892392,65,137,3076.178057700861,3083.47435399564
167892392,65,138,3083.685002143495,3087.4674095502123
167892392,65,138,3087.4697243650444,3090.252131771762
167892392,65,138,3090.462779919617,3096.58777991822
167892392,66,139,3097.6687868623994,3104.88869426772
167892392,66,139,3105.0993424160406,3111.9743424137123
167892392,66,140,3112.184990562033,3119.076194263529
167892392,66,140,3119.2451757448725,3124.2405345398
167892392,66,140,3124.272941946984,3126.4257197240368
167892392,67,141,3126.6363678723574,3133.1132197217084
167892392,67,141,3133.323867870029,3140.2497937935404
167892392,67,142,3140.460441941861,3147.703497495037
167892392,67,142,3147.91413406888,3154.395615548361
168511614,11,29,1596.7713100183755,1609.6879766830243
168511614,11,30,1610.7921433495358,1623.875465106219
168511614,64,135,3041.108636408113,3048.1132544633
168511614,64,135,3048.3239026116207,3054.752143351827
168511614,64,135,3054.754458166659,3055.078532240819
168511614,64,136,3055.289180388674,3062.21742112888
168511614,64,136,3062.428069277201,3068.029921127949
169286118,29,65,2088.2363794292323,2101.375256741885
169286118,29,66,2102.326645630412,2114.430812295992
169475779,11,29,1596.7713100183755,1609.6879766830243
169475779,11,30,1610.7921433495358,1623.875465106219
169475779,37,81,2307.2362868711352,2319.0279419636354
169475779,37,82,2320.222386407666,2332.576553073246
169475779,38,83,2333.854319276754,2346.3334859414026
169475779,38,84,2347.2987637189217,2360.5487521416508
169532460,5,17,1437.97971276287,1450.1880460991524
169532460,5,18,1451.563046099618,1464.2713678628206
169532460,32,71,2174.222455819603,2185.9377220263705
169532460,32,72,2186.9446664713323,2200.2293886975385
170160263,61,129,2962.7938563008797,2969.3332081544213
170160263,61,129,2969.543856302742,2975.1966225081123
170160263,61,130,2975.407270656433,2982.1896780659445
170160263,61,130,2982.400326214265,2988.2244002898224
170222826,61,129,2962.7938563008797,2969.3332081544213
170222826,61,129,2969.543856302742,2975.1966225081123
170222826,61,130,2975.407270656433,2982.1896780659445
170222826,61,130,2982.400326214265,2988.2244002898224
170277600,61,129,2962.7938563008797,2969.3332081544213
170277600,61,129,2969.543856302742,2975.1966225081123
170277600,61,130,2975.407270656433,2982.1896780659445
170277600,61,130,2982.400326214265,2988.2244002898224
170277704,61,129,2962.7938563008797,2969.3332081544213
170277704,61,129,2969.543856302742,2975.1966225081123
170277704,61,130,2975.407270656433,2982.1896780659445
170277704,61,130,2982.400326214265,2988.2244002898224
170324620,64,135,3041.108636408113,3048.1132544633
170324620,64,135,3048.3239026116207,3054.752143351827
170324620,64,135,3054.754458166659,3055.078532240819
170324620,64,136,3055.289180388674,3062.21742112888
170324620,64,136,3062.428069277201,3068.029921127949
170362590,61,129,2962.7938563008797,2969.3332081544213
170362590,61,129,2969.543856302742,2975.1966225081123
170362590,61,130,2975.407270656433,2982.1896780659445
170362590,61,130,2982.400326214265,2988.2244002898224
170364940,61,129,2962.7938563008797,2969.3332081544213
170364940,61,129,2969.543856302742,2975.1966225081123
170364940,61,130,2975.407270656433,2982.1896780659445
170364940,61,130,2982.400326214265,2988.2244002898224
170365121,61,129,2962.7938563008797,2969.3332081544213
170365121,61,129,2969.543856302742,2975.1966225081123
170365121,61,130,2975.407270656433,2982.1896780659445
170365121,61,130,2982.400326214265,2988.2244002898224
170367425,61,129,2962.7938563008797,2969.3332081544213
170367425,61,129,2969.543856302742,2975.1966225081123
170367425,61,130,2975.407270656433,2982.1896780659445
170367425,61,130,2982.400326214265,2988.2244002898224
170403073,61,129,2962.7938563008797,2969.3332081544213
170403073,61,129,2969.543856302742,2975.1966225081123
170403073,61,130,2975.407270656433,2982.1896780659445
170403073,61,130,2982.400326214265,2988.2244002898224
170671853,4,15,1410.917224333156,1413.2505576666445
170671853,4,15,1413.2713909996671,1418.4797243336216
170671853,4,15,1421.2297243340872,1423.5005576675758
170671853,4,16,1424.5630576680414,1436.833879429381
170671853,5,17,1437.97971276287,1450.1880460991524
170671853,5,18,1451.563046099618,1464.2713678628206
170671853,31,69,2144.514134055469,2157.451622482855
170671853,31,70,2158.861344705336,2169.944678040687
170671853,32,71,2174.222455819603,2185.9377220263705
170671853,32,72,2186.9446664713323,2200.2293886975385
170673573,4,15,1410.917224333156,1413.2505576666445
170673573,4,15,1413.2713909996671,1418.4797243336216
170673573,4,15,1421.2297243340872,1423.5005576675758
170673573,4,16,1424.5630576680414,1436.833879429381
170673573,5,17,1437.97971276287,1450.1880460991524
170673573,5,18,1451.563046099618,1464.2713678628206
170673573,31,69,2144.514134055469,2157.451622482855
170673573,31,70,2158.861344705336,2169.944678040687
170673573,32,71,2174.222455819603,2185.9377220263705
170673573,32,72,2186.9446664713323,2200.2293886975385
170674625,31,69,2144.514134055469,2157.451622482855
170674625,31,70,2158.861344705336,2169.944678040687
170674625,32,71,2174.222455819603,2185.9377220263705
170674625,32,72,2186.9446664713323,2200.2293886975385
170698265,4,15,1410.917224333156,1413.2505576666445
170698265,4,15,1413.2713909996671,1418.4797243336216
170698265,4,15,1421.2297243340872,1423.5005576675758
170698265,4,16,1424.5630576680414,1436.833879429381
170698265,31,69,2144.514134055469,2157.451622482855
170698265,31,70,2158.861344705336,2169.944678040687
170698265,32,71,2174.222455819603,2185.9377220263705
170698265,32,72,2186.9446664713323,2200.2293886975385
170699229,5,17,1437.97971276287,1450.1880460991524
170699229,5,18,1451.563046099618,1464.2713678628206
170699229,31,69,2144.514134055469,2157.451622482855
170699229,31,70,2158.861344705336,2169.944678040687
170699229,32,71,2174.222455819603,2185.9377220263705
170699229,32,72,2186.9446664713323,2200.2293886975385
170766490,4,15,1410.917224333156,1413.2505576666445
170766490,4,15,1413.2713909996671,1418.4797243336216
170766490,4,15,1421.2297243340872,1423.5005576675758
170766490,4,16,1424.5630576680414,1436.833879429381
170766490,5,17,1437.97971276287,1450.1880460991524
170766490,5,18,1451.563046099618,1464.2713678628206
170766490,31,69,2144.514134055469,2157.451622482855
170766490,31,70,2158.861344705336,2169.944678040687
170766490,32,71,2174.222455819603,2185.9377220263705
170766490,32,72,2186.9446664713323,2200.2293886975385
170867166,32,71,2174.222455819603,2185.9377220263705
170867166,32,72,2186.9446664713323,2200.2293886975385
170986304,12,31,1624.958798439242,1638.9796317690052
170986304,12,32,1640.0421317685395,1652.875453523826
171088770,43,93,2474.166761370376,2486.1250831289217
171088770,43,94,2487.180638684425,2498.888972017914
171088770,44,95,2500.1875831289217,2511.7223053518683
171088770,44,96,2513.2014604443684,2519.4167382232845
171088770,44,96,2519.4236826677807,2524.4375715572387
172255639,6,19,1468.2713678642176,1477.0213678670116
172255639,6,20,1478.1047012005,1490.0421896306798
172255639,7,21,1491.625522964634,1503.0213563013822
172255639,7,22,1504.7088563023135,1516.0838447315618
172255639,33,73,2201.729388698004,2213.86132157268
